place,run.id,run.weblink,run.game,run.level,run.category,run.videos.links,run.comment,run.status.status,run.status.examiner,run.status.verify-date,run.players,run.date,run.submitted,run.times.primary,run.times.primary_t,run.times.realtime,run.times.realtime_t,run.times.realtime_noloads,run.times.realtime_noloads_t,run.times.ingame,run.times.ingame_t,run.system.platform,run.system.emulated,run.system.region,run.splits,run.values.e8m7em86,run.values.kn04ewol,run.splits.rel,run.splits.uri,run.videos
1,ywxgd72m,https://www.speedrun.com/sm64/run/ywxgd72m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2262550973'}],lesgOOOOOOOOOOOOOOOOOOOOOOOO,verified,8vkn1mnj,2024-09-28T19:40:38Z,"[{'rel': 'user', 'id': 'xkmnnmmj', 'uri': 'https://www.speedrun.com/api/v1/users/xkmnnmmj'}]",2024-09-28,2024-09-28T15:03:41Z,PT7M9S,429,PT7M9S,429,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
2,ywv8009z,https://www.speedrun.com/sm64/run/ywv8009z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1688630753'}],,verified,qxkm6mj0,2022-12-26T16:22:09Z,"[{'rel': 'user', 'id': '7j40gpw8', 'uri': 'https://www.speedrun.com/api/v1/users/7j40gpw8'}]",2022-12-26,2022-12-26T12:57:54Z,PT7M13S,433,PT7M13S,433,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
3,zglp6xjm,https://www.speedrun.com/sm64/run/zglp6xjm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2122212364'}],7:0X Soon,verified,8lpgwllj,2024-04-18T01:28:13Z,"[{'rel': 'user', 'id': 'xk3nmqk8', 'uri': 'https://www.speedrun.com/api/v1/users/xk3nmqk8'}]",2024-04-17,2024-04-17T15:00:21Z,PT7M14S,434,PT7M14S,434,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
4,z1qw6k7y,https://www.speedrun.com/sm64/run/z1qw6k7y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1799854244'}],big one!,verified,86vm37pj,2023-04-21T19:55:32Z,"[{'rel': 'user', 'id': 'jmolpwo8', 'uri': 'https://www.speedrun.com/api/v1/users/jmolpwo8'}]",2023-04-21,2023-04-21T19:09:44Z,PT7M16S,436,PT7M16S,436,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
4,zn99ek9y,https://www.speedrun.com/sm64/run/zn99ek9y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2402896288'}],,verified,8lpgwllj,2025-03-14T22:56:50Z,"[{'rel': 'user', 'id': 'kj9z6pn8', 'uri': 'https://www.speedrun.com/api/v1/users/kj9z6pn8'}]",2025-03-11,2025-03-11T13:20:21Z,PT7M16S,436,PT7M16S,436,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
6,zxx8pgez,https://www.speedrun.com/sm64/run/zxx8pgez,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2244796788'}],,verified,8lpgwllj,2024-09-08T23:34:32Z,"[{'rel': 'user', 'id': '8ew0dk28', 'uri': 'https://www.speedrun.com/api/v1/users/8ew0dk28'}]",2024-09-07,2024-09-07T08:20:38Z,PT7M21S,441,PT7M21S,441,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
7,y60w92qy,https://www.speedrun.com/sm64/run/y60w92qy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1532401582'}],Lfg!!,verified,qxkm6mj0,2022-07-15T13:45:42Z,"[{'rel': 'user', 'id': 'xyrqdwmj', 'uri': 'https://www.speedrun.com/api/v1/users/xyrqdwmj'}]",2022-07-15,2022-07-15T10:12:05Z,PT7M23S,443,PT7M23S,443,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
7,yvp1kg4y,https://www.speedrun.com/sm64/run/yvp1kg4y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=9Qkxjc59Bh8'}],oñunga,verified,qxk4wo6j,2023-06-13T13:28:30Z,"[{'rel': 'user', 'id': 'j0324nmj', 'uri': 'https://www.speedrun.com/api/v1/users/j0324nmj'}]",2023-06-12,2023-06-13T01:48:28Z,PT7M23S,443,PT7M23S,443,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
9,m3lqpggm,https://www.speedrun.com/sm64/run/m3lqpggm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/5br-GQadZsE'}],"So happy for this PB !! still are some timelosses over the run, hope i can get near WR in the future ^^

Trop content de ce PB !! il reste des pertes de temps dans la run, j'espère arriver près du WR dans le futur ^^

mod note: retimed to 7:24",verified,j03z503j,2023-02-21T16:34:23Z,"[{'rel': 'user', 'id': 'jnz2ykqj', 'uri': 'https://www.speedrun.com/api/v1/users/jnz2ykqj'}]",2023-02-19,2023-02-20T16:22:56Z,PT7M24S,444,PT7M24S,444,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
10,zgl68dvm,https://www.speedrun.com/sm64/run/zgl68dvm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=on8lOLJSnug'}],"retired
Credits to Kazenokaze: [https://www.deviantart.com/kazenokaze/art/Nao-557145863](https://www.deviantart.com/kazenokaze/art/Nao-557145863)
",verified,8lpgwllj,2024-06-03T23:48:48Z,"[{'rel': 'user', 'id': '8d35ly5x', 'uri': 'https://www.speedrun.com/api/v1/users/8d35ly5x'}]",2024-05-05,2024-06-02T21:05:01Z,PT7M25S,445,PT7M25S,445,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
11,zn2nl0lz,https://www.speedrun.com/sm64/run/zn2nl0lz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=oUzE3XD25XM&feature=youtu.be'}],,verified,8lpgwllj,2024-06-29T21:48:49Z,"[{'rel': 'user', 'id': '7j47lplj', 'uri': 'https://www.speedrun.com/api/v1/users/7j47lplj'}]",2024-06-29,2024-06-29T01:58:30Z,PT7M27S,447,PT7M27S,447,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
12,mregpkdy,https://www.speedrun.com/sm64/run/mregpkdy,o1y9wo6q,,7kjpp4k3,"[{'uri': 'https://www.youtube.com/watch?v=Mn84uCki6B8'}, {'uri': 'https://www.twitch.tv/videos/565849318'}]",,verified,v815edqj,2020-03-13T11:31:32Z,"[{'rel': 'user', 'id': 'dx35yzej', 'uri': 'https://www.speedrun.com/api/v1/users/dx35yzej'}]",2020-03-11,2020-03-12T16:56:55Z,PT7M28S,448,PT7M28S,448,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
12,mk1434xy,https://www.speedrun.com/sm64/run/mk1434xy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/yFHu7Lk8oY8'}],"holaaaa

Mod note: Retimed to 7:28",verified,8lpgwllj,2024-07-12T07:22:03Z,"[{'rel': 'user', 'id': 'jm3lqln8', 'uri': 'https://www.speedrun.com/api/v1/users/jm3lqln8'}]",2024-07-12,2024-07-12T05:12:07Z,PT7M28S,448,PT7M28S,448,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
14,y60qp0qy,https://www.speedrun.com/sm64/run/y60qp0qy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=EE94S62H68Q'}],,verified,qxkm6mj0,2022-06-18T13:04:59Z,"[{'rel': 'user', 'id': '18q652oj', 'uri': 'https://www.speedrun.com/api/v1/users/18q652oj'}]",2022-06-17,2022-06-18T01:05:35Z,PT7M29S,449,PT7M29S,449,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
15,z57pd8em,https://www.speedrun.com/sm64/run/z57pd8em,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/510066493'}],i really did not expect this hahah,verified,zx7gkrx7,2019-11-24T22:01:16Z,"[{'rel': 'user', 'id': '7j4mzd5j', 'uri': 'https://www.speedrun.com/api/v1/users/7j4mzd5j'}]",2019-11-17,2019-11-17T00:33:22Z,PT7M31S,451,PT7M31S,451,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
15,zqpwqp9m,https://www.speedrun.com/sm64/run/zqpwqp9m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/RJuMxVBbpXA'}],,verified,8q316z7j,2025-05-20T14:18:41Z,"[{'rel': 'user', 'id': '81q1oq5j', 'uri': 'https://www.speedrun.com/api/v1/users/81q1oq5j'}]",2025-05-19,2025-05-19T19:57:29Z,PT7M31S,451,PT7M31S,451,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
17,y608el1y,https://www.speedrun.com/sm64/run/y608el1y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/lBeR53H0OR0'}],This run is so insane,verified,98rv2rdj,2022-07-12T15:25:20Z,"[{'rel': 'user', 'id': '18qowewj', 'uri': 'https://www.speedrun.com/api/v1/users/18qowewj'}]",2022-07-12,2022-07-12T03:31:03Z,PT7M32S,452,PT7M32S,452,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
17,mkoq7rlz,https://www.speedrun.com/sm64/run/mkoq7rlz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2386720188'}],,verified,8lpgwllj,2025-02-24T21:33:11Z,"[{'rel': 'user', 'id': '8enge328', 'uri': 'https://www.speedrun.com/api/v1/users/8enge328'}]",2025-02-20,2025-02-20T23:16:33Z,PT7M32S,452,PT7M32S,452,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
19,megvnqqy,https://www.speedrun.com/sm64/run/megvnqqy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=MnPAFJzkuyU'}],"Good Run, Pb not soon",verified,8vkn1mnj,2024-07-11T03:42:26Z,"[{'rel': 'user', 'id': 'qjnw4rdj', 'uri': 'https://www.speedrun.com/api/v1/users/qjnw4rdj'}]",2024-07-10,2024-07-10T00:14:14Z,PT7M33S,453,PT7M33S,453,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
20,yvl7nv6z,https://www.speedrun.com/sm64/run/yvl7nv6z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/-Nj11rDJ8as'}],"ty cosma for sblj help, probably wouldn't have this without your help",verified,8lpgwllj,2024-06-03T23:38:35Z,"[{'rel': 'user', 'id': 'jo3w720j', 'uri': 'https://www.speedrun.com/api/v1/users/jo3w720j'}]",2024-06-03,2024-06-03T20:00:47Z,PT7M34S,454,PT7M34S,454,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
21,y6v8np1m,https://www.speedrun.com/sm64/run/y6v8np1m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=QgjUU2zxp78'}],shoutouts to gugbug!,verified,8lpgwllj,2024-06-08T23:57:24Z,"[{'rel': 'user', 'id': 'jo3qoo0j', 'uri': 'https://www.speedrun.com/api/v1/users/jo3qoo0j'}]",2024-06-07,2024-06-08T04:40:55Z,PT7M35S,455,PT7M35S,455,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
22,mk189rxy,https://www.speedrun.com/sm64/run/mk189rxy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/e7lS6xUtuiE?si=zEHm0srUiZPQlY0n'}],mod note: retimed to 7:36.90x,verified,98rp5mwj,2024-08-01T18:21:09Z,"[{'rel': 'user', 'id': '8e6vr17j', 'uri': 'https://www.speedrun.com/api/v1/users/8e6vr17j'}]",2024-08-01,2024-08-01T09:02:57Z,PT7M36S,456,PT7M36S,456,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
22,y2wde15y,https://www.speedrun.com/sm64/run/y2wde15y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/PNs2-fShfog?si=mHO8ZDZULCIdMgW6'}],,verified,8lpgwllj,2024-08-03T06:30:50Z,"[{'rel': 'user', 'id': '8w1rr94x', 'uri': 'https://www.speedrun.com/api/v1/users/8w1rr94x'}]",2024-08-03,2024-08-03T06:18:15Z,PT7M36S,456,PT7M36S,456,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
24,mk1lvr3y,https://www.speedrun.com/sm64/run/mk1lvr3y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/Maa3YciX0Yo?si=sSlnmJWmON-z_lhs'}],aura,verified,8lpgwllj,2024-07-08T23:20:40Z,"[{'rel': 'user', 'id': 'xkm3lk7j', 'uri': 'https://www.speedrun.com/api/v1/users/xkm3lk7j'}]",2024-07-08,2024-07-08T20:35:43Z,PT7M37S,457,PT7M37S,457,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
24,z1n74jwy,https://www.speedrun.com/sm64/run/z1n74jwy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/awSbMaEQyvI'}],Mod note: Retimed to 7:37,verified,8lpgwllj,2024-10-29T23:48:10Z,"[{'rel': 'user', 'id': 'xz27094x', 'uri': 'https://www.speedrun.com/api/v1/users/xz27094x'}]",2024-10-29,2024-10-29T17:51:04Z,PT7M37S,457,PT7M37S,457,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
24,yljk753m,https://www.speedrun.com/sm64/run/yljk753m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/DlNRtQXTx1c?si=gfFNRzOQA8rsrEcv'}],It's over ,verified,j2w1w5lj,2025-05-19T21:33:47Z,"[{'rel': 'user', 'id': '8107re5x', 'uri': 'https://www.speedrun.com/api/v1/users/8107re5x'}]",2025-05-18,2025-05-18T07:19:40Z,PT7M37S,457,PT7M37S,457,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
27,y8o5evdm,https://www.speedrun.com/sm64/run/y8o5evdm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2433317463'}],"BLJ Hello?

Played on Rosalie's Mupen GUI (v0.7.8)

Mod note: retimed to 7:39.634
",verified,8q316z7j,2025-04-17T13:57:18Z,"[{'rel': 'user', 'id': 'zxzqlnrx', 'uri': 'https://www.speedrun.com/api/v1/users/zxzqlnrx'}]",2025-04-15,2025-04-15T05:59:10Z,PT7M39S,459,PT7M39S,459,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
28,y488162m,https://www.speedrun.com/sm64/run/y488162m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=ppcv52E2xPo'}],eh,verified,qxkm6mj0,2022-01-15T13:35:15Z,"[{'rel': 'user', 'id': '8wlk4n4j', 'uri': 'https://www.speedrun.com/api/v1/users/8wlk4n4j'}]",2022-01-14,2022-01-15T00:16:15Z,PT7M40S,460,PT7M40S,460,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
28,yddd77jy,https://www.speedrun.com/sm64/run/yddd77jy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1315149674'}],no shoutout :(,verified,qxkm6mj0,2022-06-01T20:56:46Z,"[{'rel': 'user', 'id': 'pj0l653j', 'uri': 'https://www.speedrun.com/api/v1/users/pj0l653j'}]",2022-06-01,2022-06-01T20:21:49Z,PT7M40S,460,PT7M40S,460,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
28,me301dqz,https://www.speedrun.com/sm64/run/me301dqz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1508511849'}],Choked shoutout to bonk,verified,qxkm6mj0,2022-06-19T22:01:39Z,"[{'rel': 'user', 'id': '8vkqwknj', 'uri': 'https://www.speedrun.com/api/v1/users/8vkqwknj'}]",2022-06-19,2022-06-19T21:45:30Z,PT7M40S,460,PT7M40S,460,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
28,yj2gv2om,https://www.speedrun.com/sm64/run/yj2gv2om,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=frFwVOXuQfk'}],good,verified,qxkm6mj0,2023-06-13T14:20:55Z,"[{'rel': 'user', 'id': '98r294wx', 'uri': 'https://www.speedrun.com/api/v1/users/98r294wx'}]",2023-06-12,2023-06-13T04:42:14Z,PT7M40S,460,PT7M40S,460,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
32,y9d7nl2m,https://www.speedrun.com/sm64/run/y9d7nl2m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=xPaXcvsxlJE'}],,verified,j2w1w5lj,2024-07-12T21:02:56Z,"[{'rel': 'user', 'id': '8v5253yj', 'uri': 'https://www.speedrun.com/api/v1/users/8v5253yj'}]",2024-07-12,2024-07-12T19:04:51Z,PT7M43S,463,PT7M43S,463,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
33,mrl43x8m,https://www.speedrun.com/sm64/run/mrl43x8m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=_rvs1ZGtHYA'}],,verified,qxkm6mj0,2023-06-08T01:31:26Z,"[{'rel': 'user', 'id': 'jmpp51ej', 'uri': 'https://www.speedrun.com/api/v1/users/jmpp51ej'}]",2023-06-08,2023-06-07T23:44:30Z,PT7M44S,464,PT7M44S,464,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
34,yod82k5m,https://www.speedrun.com/sm64/run/yod82k5m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/5n0Iv3oapRw'}],,verified,qxkm6mj0,2022-11-01T12:56:19Z,"[{'rel': 'user', 'id': 'zx7dz1vx', 'uri': 'https://www.speedrun.com/api/v1/users/zx7dz1vx'}]",2022-01-26,2022-11-01T09:41:14Z,PT7M45S,465,PT7M45S,465,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
35,zg24q20y,https://www.speedrun.com/sm64/run/zg24q20y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=jD9f7MHbG-g'}],woo sub 8,verified,qxkm6mj0,2023-04-19T21:31:19Z,"[{'rel': 'user', 'id': 'jn9qe22x', 'uri': 'https://www.speedrun.com/api/v1/users/jn9qe22x'}]",2023-04-19,2023-04-19T17:55:29Z,PT7M46S,466,PT7M46S,466,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/aod7,
36,zgox6xdm,https://www.speedrun.com/sm64/run/zgox6xdm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/Drz3SDXFFgk'}],I will grind for a 7:3X after a break.,verified,8lpgwllj,2024-08-11T18:26:05Z,"[{'rel': 'user', 'id': '8qrrp27j', 'uri': 'https://www.speedrun.com/api/v1/users/8qrrp27j'}]",2024-08-09,2024-08-10T09:28:22Z,PT7M47S,467,PT7M47S,467,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
36,yj9rq7dz,https://www.speedrun.com/sm64/run/yj9rq7dz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/VGtc6h8JACk?si=PyBNf6mepQUx7Vfc'}],,verified,8lpgwllj,2024-11-06T05:47:41Z,"[{'rel': 'user', 'id': '8v06pg5x', 'uri': 'https://www.speedrun.com/api/v1/users/8v06pg5x'}]",2024-11-04,2024-11-04T20:25:01Z,PT7M47S,467,PT7M47S,467,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
38,zn1kp23m,https://www.speedrun.com/sm64/run/zn1kp23m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=ttwBXh-Z0M4'}],easily beatable,verified,v8159vlj,2021-04-29T00:20:45Z,"[{'rel': 'user', 'id': 'qj2rklpx', 'uri': 'https://www.speedrun.com/api/v1/users/qj2rklpx'}]",2021-04-28,2021-04-28T14:59:30Z,PT7M48S,468,PT7M48S,468,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
38,mkdlnj3y,https://www.speedrun.com/sm64/run/mkdlnj3y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/L-fGSZGpTf8'}],,verified,qxkm6mj0,2022-07-31T22:19:12Z,"[{'rel': 'user', 'id': 'v810d5rx', 'uri': 'https://www.speedrun.com/api/v1/users/v810d5rx'}]",2022-07-31,2022-07-31T20:39:39Z,PT7M48S,468,PT7M48S,468,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
38,zqq3rxrz,https://www.speedrun.com/sm64/run/zqq3rxrz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/oU5Z286C1OI?si=E27jQWFcSChqkSyO'}],"wowowowowowowowowowow

Mod note: Retimed to 7:48",verified,8lpgwllj,2024-07-17T23:33:13Z,"[{'rel': 'user', 'id': 'joo3093j', 'uri': 'https://www.speedrun.com/api/v1/users/joo3093j'}]",2024-07-17,2024-07-17T13:03:48Z,PT7M48S,468,PT7M48S,468,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
38,y6gprkpm,https://www.speedrun.com/sm64/run/y6gprkpm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2325237230'}],new pb 7.48 (wasnt doing 1 star even lol),verified,zx7gkrx7,2024-12-14T16:46:14Z,"[{'rel': 'user', 'id': '8dpk11l8', 'uri': 'https://www.speedrun.com/api/v1/users/8dpk11l8'}]",2024-12-12,2024-12-12T23:42:50Z,PT7M48S,468,PT7M48S,468,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
42,zxwj10qm,https://www.speedrun.com/sm64/run/zxwj10qm,o1y9wo6q,,7kjpp4k3,"[{'uri': 'https://www.youtube.com/watch?v=SU7cAy57c80'}, {'uri': 'https://www.twitch.tv/videos/2026119973'}]","yay im done with this category, for now :)

mod note: retimed to 7:49, accepting onto the leaderboards with 'Verified: No' status due to the video framerate dropping down to 10fps (likely when OBS is overloading) throughout the video, examples with timestamps from video player: 1:10-1:13, 2:16-2:17, 4:14-4:17, 4:39-4:42, 6:00-6:05, 6:09-6:12, 6:59-7:03, 7:05-7:09, 7:14-7:29, 7:50-7:51)

https://www.youtube.com/watch?v=SU7cAy57c80",verified,qxk241kx,2024-01-08T05:39:28Z,"[{'rel': 'user', 'id': '8q3lvp7j', 'uri': 'https://www.speedrun.com/api/v1/users/8q3lvp7j'}]",2024-01-08,2024-01-08T02:29:00Z,PT7M49S,469,PT7M49S,469,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,4qyxop3l,,,
42,y8pd6rxz,https://www.speedrun.com/sm64/run/y8pd6rxz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/Unly_Fixtcc'}],yipe,verified,8lpgwllj,2024-08-14T22:18:04Z,"[{'rel': 'user', 'id': '8rperewj', 'uri': 'https://www.speedrun.com/api/v1/users/8rperewj'}]",2024-08-14,2024-08-14T15:52:40Z,PT7M49S,469,PT7M49S,469,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
44,y8k7kqny,https://www.speedrun.com/sm64/run/y8k7kqny,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/OmctHL8oajM'}],mid,verified,j4232gmx,2024-02-05T16:54:53Z,"[{'rel': 'user', 'id': 'x72zygq8', 'uri': 'https://www.speedrun.com/api/v1/users/x72zygq8'}]",2024-02-03,2024-02-03T23:32:21Z,PT7M50S,470,PT7M50S,470,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
44,zxx9odez,https://www.speedrun.com/sm64/run/zxx9odez,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2191717555'}],okaychampe,verified,8lpgwllj,2024-07-07T20:23:50Z,"[{'rel': 'user', 'id': 'x3w377ej', 'uri': 'https://www.speedrun.com/api/v1/users/x3w377ej'}]",2024-07-07,2024-07-07T18:41:10Z,PT7M50S,470,PT7M50S,470,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
46,y42r2rdm,https://www.speedrun.com/sm64/run/y42r2rdm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=BoMm_bli8Do'}],Missed pole glitch but everything else was solid.,verified,v8159vlj,2021-02-06T22:45:44Z,"[{'rel': 'user', 'id': 'jmo4ewn8', 'uri': 'https://www.speedrun.com/api/v1/users/jmo4ewn8'}]",2021-02-05,2021-02-06T04:02:35Z,PT7M51S,471,PT7M51S,471,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
46,z0r3oeoz,https://www.speedrun.com/sm64/run/z0r3oeoz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/992882135'}],Luck.,verified,y8dz54gj,2021-04-20T19:45:55Z,"[{'rel': 'user', 'id': 'v8lgdovj', 'uri': 'https://www.speedrun.com/api/v1/users/v8lgdovj'}]",2021-04-18,2021-04-19T03:03:15Z,PT7M51S,471,PT7M51S,471,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
46,z0pnr7ey,https://www.speedrun.com/sm64/run/z0pnr7ey,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1497989494'}],Lmao 0.9 seconds based,verified,qxkm6mj0,2022-06-08T12:46:53Z,"[{'rel': 'user', 'id': '8rpv21dj', 'uri': 'https://www.speedrun.com/api/v1/users/8rpv21dj'}]",2022-06-09,2022-06-08T12:29:17Z,PT7M51S,471,PT7M51S,471,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/9gwh,
46,mk18k15y,https://www.speedrun.com/sm64/run/mk18k15y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=GL9CW_eQ1Pg'}],WEEGEE YOU FOOL,verified,8lpgwllj,2024-08-04T23:45:09Z,"[{'rel': 'user', 'id': 'jpm2m44j', 'uri': 'https://www.speedrun.com/api/v1/users/jpm2m44j'}]",2024-08-02,2024-08-03T03:20:05Z,PT7M51S,471,PT7M51S,471,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
50,ylv962rm,https://www.speedrun.com/sm64/run/ylv962rm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=xgQel4TcV9A'}],WOO 1 sec pb,verified,1xyky4n8,2020-09-16T03:51:54Z,"[{'rel': 'user', 'id': '7j4drzdj', 'uri': 'https://www.speedrun.com/api/v1/users/7j4drzdj'}]",2020-09-14,2020-09-15T09:19:32Z,PT7M52S,472,PT7M52S,472,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
