place,run.id,run.weblink,run.game,run.level,run.category,run.videos.links,run.comment,run.status.status,run.status.examiner,run.status.verify-date,run.players,run.date,run.submitted,run.times.primary,run.times.primary_t,run.times.realtime,run.times.realtime_t,run.times.realtime_noloads,run.times.realtime_noloads_t,run.times.ingame,run.times.ingame_t,run.system.platform,run.system.emulated,run.system.region,run.splits,run.values.e8m7em86,run.values.kn04ewol,run.splits.rel,run.splits.uri,run.videos
144,y98e262z,https://www.speedrun.com/sm64/run/y98e262z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/-PE52-OPQ8E'}],yay,verified,j4232gmx,2023-08-04T23:23:40Z,"[{'rel': 'user', 'id': 'e8ezrq68', 'uri': 'https://www.speedrun.com/api/v1/users/e8ezrq68'}]",2023-08-03,2023-08-03T23:36:31Z,PT1H45M58S,6358,PT1H45M58S,6358,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
146,zgngqj0y,https://www.speedrun.com/sm64/run/zgngqj0y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/168674464'}],,verified,48grkp1x,2017-08-22T18:47:52Z,"[{'rel': 'guest', 'name': '[jp]こど (Codo)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E3%81%93%E3%81%A9+%28Codo%29'}]",2017-08-21,2017-08-22T18:47:52Z,PT1H45M59S,6359,PT1H45M59S,6359,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
147,m3l9v26m,https://www.speedrun.com/sm64/run/m3l9v26m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1654113100'}],,verified,qxkm6mj0,2022-11-30T16:12:27Z,"[{'rel': 'user', 'id': 'jo3r970j', 'uri': 'https://www.speedrun.com/api/v1/users/jo3r970j'}]",2022-11-16,2022-11-30T16:12:27Z,PT1H46M,6360,PT1H46M,6360,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
148,m3r9j8wm,https://www.speedrun.com/sm64/run/m3r9j8wm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=tGB9m7pIySU'}],achieved during the first session of bdef's 120 star spectacular,verified,18v2l4ej,2021-04-12T08:50:35Z,"[{'rel': 'user', 'id': '68w040qj', 'uri': 'https://www.speedrun.com/api/v1/users/68w040qj'}]",2021-04-10,2021-04-12T07:25:37Z,PT1H46M7S,6367,PT1H46M7S,6367,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
149,z13jp5gm,https://www.speedrun.com/sm64/run/z13jp5gm,o1y9wo6q,,wkpoo02r,[{'uri': 'http://youtu.be/4ZRqtpGQIkI?a'}],,verified,e8e6edj0,2017-06-09T07:24:27Z,"[{'rel': 'user', 'id': 'kjp6pz58', 'uri': 'https://www.speedrun.com/api/v1/users/kjp6pz58'}]",2017-06-02,2017-06-09T07:15:40Z,PT1H46M8S,6368,PT1H46M8S,6368,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
149,yvg5v18y,https://www.speedrun.com/sm64/run/yvg5v18y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/239585241'}],,verified,zx7gkrx7,2018-03-14T06:20:51Z,"[{'rel': 'user', 'id': 'kj95gwo8', 'uri': 'https://www.speedrun.com/api/v1/users/kj95gwo8'}]",2018-03-11,2018-03-13T05:19:13Z,PT1H46M8S,6368,PT1H46M8S,6368,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,4qyxop3l,,,
151,z0p45eoy,https://www.speedrun.com/sm64/run/z0p45eoy,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=FJ3dcZg4y6k'}],,verified,qxkm6mj0,2022-07-18T19:46:02Z,"[{'rel': 'user', 'id': '1xy5r7w8', 'uri': 'https://www.speedrun.com/api/v1/users/1xy5r7w8'}]",2022-07-14,2022-07-18T19:45:25Z,PT1H46M16S,6376,PT1H46M16S,6376,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
152,zxvg0oqy,https://www.speedrun.com/sm64/run/zxvg0oqy,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/170364893'}],,verified,zx7gkrx7,2017-08-28T06:20:12Z,"[{'rel': 'user', 'id': '18vpmn8l', 'uri': 'https://www.speedrun.com/api/v1/users/18vpmn8l'}]",2017-08-27,2017-08-28T03:13:12Z,PT1H46M19S,6379,PT1H46M19S,6379,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
153,y6q4qo6z,https://www.speedrun.com/sm64/run/y6q4qo6z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=_dlZn_y7uzU&feature=youtu.be'}],mod note: retimed to 1:46:21,verified,zx7gkrx7,2024-01-29T23:50:40Z,"[{'rel': 'user', 'id': 'v8159vlj', 'uri': 'https://www.speedrun.com/api/v1/users/v8159vlj'}]",2024-01-29,2024-01-29T04:35:56Z,PT1H46M21S,6381,PT1H46M21S,6381,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
154,ylnre02z,https://www.speedrun.com/sm64/run/ylnre02z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=NxWs0eUZoSs'}],,verified,zx7gkrx7,2023-01-22T01:22:30Z,"[{'rel': 'user', 'id': 'xk4g0m9j', 'uri': 'https://www.speedrun.com/api/v1/users/xk4g0m9j'}]",2023-01-19,2023-01-20T00:56:59Z,PT1H46M24S,6384,PT1H46M24S,6384,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
155,zg266gny,https://www.speedrun.com/sm64/run/zg266gny,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=tx3LGF5hdT8'}],"Run starts at 1:46 in the video cuz i am a knucklehead

mod note: leave milliseconds field clear when submitting, changed game region from 'USA / NTSC' to 'JPN / NTSC'",verified,j4232gmx,2023-03-22T03:48:51Z,"[{'rel': 'user', 'id': '8qz5n7q8', 'uri': 'https://www.speedrun.com/api/v1/users/8qz5n7q8'}]",2023-03-19,2023-03-20T14:52:55Z,PT1H46M26S,6386,PT1H46M26S,6386,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
156,zx7w3pky,https://www.speedrun.com/sm64/run/zx7w3pky,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/bLqJ0CT51J8'}],"run starts at 7:50 sorry for not cropping ;/

mod note: verified: no due to choppy video",verified,qxkm6mj0,2022-06-20T14:53:13Z,"[{'rel': 'user', 'id': 'zx7gkrx7', 'uri': 'https://www.speedrun.com/api/v1/users/zx7gkrx7'}]",2022-06-19,2022-06-20T05:39:18Z,PT1H46M33S,6393,PT1H46M33S,6393,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,4qyxop3l,,,
157,mrl1lk8m,https://www.speedrun.com/sm64/run/mrl1lk8m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1843430150'}],late split at the end,verified,zx7gkrx7,2023-06-12T02:12:23Z,"[{'rel': 'user', 'id': '8g5y277j', 'uri': 'https://www.speedrun.com/api/v1/users/8g5y277j'}]",2023-06-11,2023-06-11T09:16:43Z,PT1H46M39S,6399,PT1H46M39S,6399,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
157,mk18r4vy,https://www.speedrun.com/sm64/run/mk18r4vy,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/oBFCbuKY6B0'}],Pingu flip pb ,verified,zx7gkrx7,2024-08-08T00:11:20Z,"[{'rel': 'user', 'id': '8w139m3x', 'uri': 'https://www.speedrun.com/api/v1/users/8w139m3x'}]",2024-08-04,2024-08-04T22:20:06Z,PT1H46M39S,6399,PT1H46M39S,6399,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
159,pzgo1em2,https://www.speedrun.com/sm64/run/pzgo1em2,o1y9wo6q,,wkpoo02r,[{'uri': 'http://www.twitch.tv/pobo3/v/45286251'}],,verified,,,"[{'rel': 'user', 'id': '18vmme8l', 'uri': 'https://www.speedrun.com/api/v1/users/18vmme8l'}]",2014-10-20,,PT1H46M51S,6411,PT1H46M51S,6411,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
160,ydg2j4vy,https://www.speedrun.com/sm64/run/ydg2j4vy,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=rImq1cKT3nY'}],,verified,zx7gkrx7,2023-02-24T23:01:24Z,"[{'rel': 'user', 'id': 'zxzn3w9x', 'uri': 'https://www.speedrun.com/api/v1/users/zxzn3w9x'}]",2023-02-23,2023-02-24T01:01:53Z,PT1H46M53S,6413,PT1H46M53S,6413,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
161,zx2e5k5m,https://www.speedrun.com/sm64/run/zx2e5k5m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/kTImE0ok6ME'}],,verified,zx7gkrx7,2020-09-08T02:33:18Z,"[{'rel': 'user', 'id': 'kj93d27j', 'uri': 'https://www.speedrun.com/api/v1/users/kj93d27j'}]",2020-09-01,2020-09-03T11:50:34Z,PT1H46M56S,6416,PT1H46M56S,6416,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
162,y258d37y,https://www.speedrun.com/sm64/run/y258d37y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/694354693'}],,verified,zx7gkrx7,2020-07-30T04:24:32Z,"[{'rel': 'user', 'id': 'kj9z6w84', 'uri': 'https://www.speedrun.com/api/v1/users/kj9z6w84'}]",2020-07-29,2020-07-29T17:02:04Z,PT1H47M2S,6422,PT1H47M2S,6422,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,splits.io,https://splits.io/api/v3/runs/62ed,
163,9mel5p2z,https://www.speedrun.com/sm64/run/9mel5p2z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/trevor107/v/75485747'}],,verified,qxkm6mj0,2016-07-01T05:04:25Z,"[{'rel': 'user', 'id': '68w134xg', 'uri': 'https://www.speedrun.com/api/v1/users/68w134xg'}]",2016-06-30,2016-07-01T05:04:25Z,PT1H47M4S,6424,PT1H47M4S,6424,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
163,7yl8nq3z,https://www.speedrun.com/sm64/run/7yl8nq3z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=xSW0RkrjGyQ'}],"Embarassing last throws but pb, though. Thumb kept slipping off, maybe I panicked / tilted after first slip lol.

Also lost like 1m30s in basement, so this is definitely improveable. 

Retime: 1:47:05.01
mod note (2021): retimed to 1:47:04.98",verified,zx7gkrx7,2017-02-28T08:01:40Z,"[{'rel': 'user', 'id': 'v8lz34xm', 'uri': 'https://www.speedrun.com/api/v1/users/v8lz34xm'}]",2017-02-28,2017-02-28T04:55:27Z,PT1H47M4S,6424,PT1H47M4S,6424,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
165,y2pp6q5z,https://www.speedrun.com/sm64/run/y2pp6q5z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/Ks5AmuVKjr0'}],HEY,verified,e8e6edj0,2022-06-01T21:55:25Z,"[{'rel': 'user', 'id': 'zx7zw1r8', 'uri': 'https://www.speedrun.com/api/v1/users/zx7zw1r8'}]",2022-05-31,2022-06-01T04:36:08Z,PT1H47M7S,6427,PT1H47M7S,6427,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
166,yjp04gny,https://www.speedrun.com/sm64/run/yjp04gny,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1539160528'}],,verified,qxkm6mj0,2022-07-22T14:35:56Z,"[{'rel': 'user', 'id': 'x354692j', 'uri': 'https://www.speedrun.com/api/v1/users/x354692j'}]",2022-07-22,2022-07-22T06:11:34Z,PT1H47M15S,6435,PT1H47M15S,6435,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
167,wzpxvxmq,https://www.speedrun.com/sm64/run/wzpxvxmq,o1y9wo6q,,wkpoo02r,,,verified,qxkm6mj0,2015-04-15T17:29:44Z,"[{'rel': 'guest', 'name': '[jp]平ボム (Hirabomb)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E5%B9%B3%E3%83%9C%E3%83%A0+%28Hirabomb%29'}]",2014-12-30,,PT1H47M16S,6436,PT1H47M16S,6436,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,4qyxop3l,,,
168,yox3x47y,https://www.speedrun.com/sm64/run/yox3x47y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/9usu7q_I2UI'}],,verified,zx7gkrx7,2024-08-07T01:50:35Z,"[{'rel': 'user', 'id': 'zxz67wn8', 'uri': 'https://www.speedrun.com/api/v1/users/zxz67wn8'}]",2024-08-04,2024-08-04T08:42:36Z,PT1H47M17S,6437,PT1H47M17S,6437,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
169,y48n92qm,https://www.speedrun.com/sm64/run/y48n92qm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/5Ln5PQrJtNA'}],,verified,zx7gkrx7,2022-02-27T07:26:37Z,"[{'rel': 'user', 'id': 'v819rrxp', 'uri': 'https://www.speedrun.com/api/v1/users/v819rrxp'}]",2022-02-27,2022-02-27T06:29:43Z,PT1H47M26S,6446,PT1H47M26S,6446,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
170,z18wn57y,https://www.speedrun.com/sm64/run/z18wn57y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=R73nA3v6hKQ'}],,verified,18v2l4ej,2021-04-12T02:26:11Z,"[{'rel': 'user', 'id': '5j594e6x', 'uri': 'https://www.speedrun.com/api/v1/users/5j594e6x'}]",2020-12-19,2021-04-08T12:46:12Z,PT1H47M27S,6447,PT1H47M27S,6447,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
171,yje351om,https://www.speedrun.com/sm64/run/yje351om,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=ClryX2dNyWI&ab_channel=GrievousD2'}],2024 Goals :),verified,8vkn1mnj,2024-12-23T08:32:06Z,"[{'rel': 'user', 'id': '8v57kgvj', 'uri': 'https://www.speedrun.com/api/v1/users/8v57kgvj'}]",2024-12-20,2024-12-20T13:03:17Z,PT1H47M34S,6454,PT1H47M34S,6454,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
172,y8jrq5nz,https://www.speedrun.com/sm64/run/y8jrq5nz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=Dmgw42EtcVI'}],,verified,qxkm6mj0,2021-12-27T16:44:25Z,"[{'rel': 'user', 'id': 'qxkmn26j', 'uri': 'https://www.speedrun.com/api/v1/users/qxkmn26j'}]",2021-12-22,2021-12-27T16:43:51Z,PT1H47M40S,6460,PT1H47M40S,6460,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
172,zpk76nny,https://www.speedrun.com/sm64/run/zpk76nny,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/fla_J3Il1mU'}],,verified,8e6k1loj,2025-04-19T23:08:39Z,"[{'rel': 'user', 'id': 'j5vzy0n8', 'uri': 'https://www.speedrun.com/api/v1/users/j5vzy0n8'}]",2025-04-16,2025-04-16T21:14:06Z,PT1H47M40S,6460,PT1H47M40S,6460,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
174,m3ql0lwy,https://www.speedrun.com/sm64/run/m3ql0lwy,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1866452986'}],,verified,zx7gkrx7,2023-07-09T02:11:53Z,"[{'rel': 'user', 'id': 'zx73n50j', 'uri': 'https://www.speedrun.com/api/v1/users/zx73n50j'}]",2023-07-08,2023-07-08T10:54:02Z,PT1H47M41S,6461,PT1H47M41S,6461,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
174,y4l7qgkz,https://www.speedrun.com/sm64/run/y4l7qgkz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/0Qe1Ll2WOiU'}],American tippy,verified,zx7gkrx7,2024-08-20T14:50:06Z,"[{'rel': 'user', 'id': 'j20qnrlx', 'uri': 'https://www.speedrun.com/api/v1/users/j20qnrlx'}]",2024-08-18,2024-08-19T03:42:39Z,PT1H47M41S,6461,PT1H47M41S,6461,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
176,z5kd6wez,https://www.speedrun.com/sm64/run/z5kd6wez,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/OapspegEVB4'}],"# DOMINO'S TRACKER®

Current estimated delivery time 22 - 37 mins

1. ORDEREDORDERED COMPLETED
2. PREPPREP COMPLETED
3. BAKEBAKE CURRENT STEP
4. QUALITY CHECKQUALITY CHECK
5. DELIVERYDELIVERY

BAKEORDER CANCELEDCOMPLETEU.S. PATENT #10,262,281

Your order entered the oven at 6:12",verified,zx7gkrx7,2023-11-05T01:54:02Z,"[{'rel': 'user', 'id': 'qj2yvm78', 'uri': 'https://www.speedrun.com/api/v1/users/qj2yvm78'}]",2023-11-04,2023-11-04T22:15:51Z,PT1H47M42S,6462,PT1H47M42S,6462,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
177,me44vv3y,https://www.speedrun.com/sm64/run/me44vv3y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1130931690'}],,verified,e8e6edj0,2021-08-31T09:37:31Z,"[{'rel': 'user', 'id': 'kjpmy0jq', 'uri': 'https://www.speedrun.com/api/v1/users/kjpmy0jq'}]",2021-08-27,2021-08-31T07:31:46Z,PT1H47M43S,6463,PT1H47M43S,6463,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
178,zn40rn3m,https://www.speedrun.com/sm64/run/zn40rn3m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=l0ciNWKyvqQ'}],,verified,68w23w48,2018-09-19T20:56:07Z,"[{'rel': 'guest', 'name': '[jp]Teguru', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5DTeguru'}]",2018-09-17,2018-09-19T20:56:07Z,PT1H47M46S,6466,PT1H47M46S,6466,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
178,yvjk606y,https://www.speedrun.com/sm64/run/yvjk606y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/9vzXBviMUqM'}],,verified,zx7gkrx7,2020-10-26T21:43:27Z,"[{'rel': 'user', 'id': '1xy5vzy8', 'uri': 'https://www.speedrun.com/api/v1/users/1xy5vzy8'}]",2019-03-31,2019-04-04T15:54:34Z,PT1H47M46S,6466,PT1H47M46S,6466,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
180,zx3ql3ez,https://www.speedrun.com/sm64/run/zx3ql3ez,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/5Z2SFOWCDq4'}],,verified,zx7gkrx7,2023-07-22T02:56:24Z,"[{'rel': 'user', 'id': 'j2636gox', 'uri': 'https://www.speedrun.com/api/v1/users/j2636gox'}]",2023-07-21,2023-07-21T17:26:40Z,PT1H47M51S,6471,PT1H47M51S,6471,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
181,9yox80yx,https://www.speedrun.com/sm64/run/9yox80yx,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=FtvI5ZUydeU'}],comin for the bandit,verified,,,"[{'rel': 'user', 'id': 'y8d4po86', 'uri': 'https://www.speedrun.com/api/v1/users/y8d4po86'}]",2013-11-03,,PT1H47M52S,6472,PT1H47M52S,6472,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
182,yjx7gp7z,https://www.speedrun.com/sm64/run/yjx7gp7z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/Nu-LGraR8qs'}],slow week at work so did mario,verified,qxkm6mj0,2022-03-06T17:44:05Z,"[{'rel': 'user', 'id': 'zx7nlkq8', 'uri': 'https://www.speedrun.com/api/v1/users/zx7nlkq8'}]",2022-03-06,2022-03-06T13:32:53Z,PT1H47M54S,6474,PT1H47M54S,6474,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
182,m7eve30z,https://www.speedrun.com/sm64/run/m7eve30z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/tP572kQxET8'}],1:48 skip ![](/static/blob/7n63p94n.png),verified,8e6k1loj,2025-03-25T23:57:35Z,"[{'rel': 'user', 'id': '68wg36qx', 'uri': 'https://www.speedrun.com/api/v1/users/68wg36qx'}]",2025-03-24,2025-03-24T12:22:02Z,PT1H47M54S,6474,PT1H47M54S,6474,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
184,zqgp125m,https://www.speedrun.com/sm64/run/zqgp125m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/954880381'}],More too come,verified,1xyky4n8,2021-03-19T12:21:37Z,"[{'rel': 'user', 'id': 'zxze2zex', 'uri': 'https://www.speedrun.com/api/v1/users/zxze2zex'}]",2021-03-19,2021-03-19T11:21:06Z,PT1H47M58S,6478,PT1H47M58S,6478,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
184,zqj7gdrm,https://www.speedrun.com/sm64/run/zqj7gdrm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1856251587'}],"daily pb (? 
I hope the audio is ok now
love u kyman :heart:

Mod note: audio's good now, thank you!",verified,8q3dqn7j,2023-06-27T13:28:55Z,"[{'rel': 'user', 'id': '8dw231lj', 'uri': 'https://www.speedrun.com/api/v1/users/8dw231lj'}]",2023-06-26,2023-06-26T13:37:50Z,PT1H47M58S,6478,PT1H47M58S,6478,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
186,mrq8w74y,https://www.speedrun.com/sm64/run/mrq8w74y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/147959378'}],,verified,zxzvprjq,2017-05-29T04:59:36Z,"[{'rel': 'user', 'id': 'y8dwdegj', 'uri': 'https://www.speedrun.com/api/v1/users/y8dwdegj'}]",2017-05-29,2017-05-29T04:37:41Z,PT1H48M1S,6481,PT1H48M1S,6481,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
186,z1n3147y,https://www.speedrun.com/sm64/run/z1n3147y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/oNkFH9ZiO-E'}],"Wasn't submitting this one but this are points for the league

reupload bc twitch",verified,8q316z7j,2025-03-30T11:43:24Z,"[{'rel': 'user', 'id': 'xko6o278', 'uri': 'https://www.speedrun.com/api/v1/users/xko6o278'}]",2024-07-11,2024-07-11T22:52:59Z,PT1H48M1S,6481,PT1H48M1S,6481,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
188,y8jrjndz,https://www.speedrun.com/sm64/run/y8jrjndz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/irQWx0rFn94'}],,verified,zx7gkrx7,2021-12-29T06:16:57Z,"[{'rel': 'user', 'id': '48gkmp2j', 'uri': 'https://www.speedrun.com/api/v1/users/48gkmp2j'}]",2021-12-29,2021-12-29T06:07:28Z,PT1H48M3S,6483,PT1H48M3S,6483,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
188,zq83498z,https://www.speedrun.com/sm64/run/zq83498z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/TS7SkE1jTjw'}],,verified,zx7gkrx7,2024-02-27T03:02:33Z,"[{'rel': 'user', 'id': 'j4232gmx', 'uri': 'https://www.speedrun.com/api/v1/users/j4232gmx'}]",2024-02-25,2024-02-25T00:58:02Z,PT1H48M3S,6483,PT1H48M3S,6483,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
190,ydl8ndvz,https://www.speedrun.com/sm64/run/ydl8ndvz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/Dd6e2_7weKY'}],,verified,zx7gkrx7,2024-07-11T01:10:55Z,"[{'rel': 'user', 'id': 'xzlelze8', 'uri': 'https://www.speedrun.com/api/v1/users/xzlelze8'}]",2024-07-09,2024-07-09T12:55:47Z,PT1H48M10S,6490,PT1H48M10S,6490,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
191,emkj81ly,https://www.speedrun.com/sm64/run/emkj81ly,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/128573332'}],"Could have skipped 1:49, 1:48, and 1:47 to get 1:46, but choked a bit and had dumb deaths in RR. Still a decent PB.",verified,68wegq8g,2017-03-14T05:07:54Z,"[{'rel': 'user', 'id': '68wegq8g', 'uri': 'https://www.speedrun.com/api/v1/users/68wegq8g'}]",2017-03-14,2017-03-14T05:07:54Z,PT1H48M11S,6491,PT1H48M11S,6491,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
192,y2ppkw9z,https://www.speedrun.com/sm64/run/y2ppkw9z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1309009681'}],,verified,qxkm6mj0,2022-05-30T22:39:01Z,"[{'rel': 'user', 'id': 'qjok7l78', 'uri': 'https://www.speedrun.com/api/v1/users/qjok7l78'}]",2022-05-24,2022-05-30T22:38:39Z,PT1H48M14S,6494,PT1H48M14S,6494,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
193,yo4gd91m,https://www.speedrun.com/sm64/run/yo4gd91m,o1y9wo6q,,wkpoo02r,"[{'uri': 'https://www.youtube.com/watch?v=bMgpe-3ur9Q'}, {'uri': 'https://www.youtube.com/watch?v=H3LaqWD1cXQ'}]","original video URL:
https://www.youtube.com/watch?v=bMgpe-3ur9Q",verified,pj0n70m8,2018-04-09T17:34:02Z,"[{'rel': 'user', 'id': 'kjppl92j', 'uri': 'https://www.speedrun.com/api/v1/users/kjppl92j'}]",2016-04-19,2018-04-09T17:34:02Z,PT1H48M20S,6500,PT1H48M20S,6500,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
193,zn226qlz,https://www.speedrun.com/sm64/run/zn226qlz,o1y9wo6q,,wkpoo02r,"[{'uri': 'https://www.twitch.tv/videos/2147852504'}, {'uri': 'https://www.youtube.com/watch?v=mxYYXlmyFxM'}]",https://www.twitch.tv/videos/2147852504,verified,zx7gkrx7,2024-05-19T00:52:43Z,"[{'rel': 'user', 'id': '18qrd50j', 'uri': 'https://www.speedrun.com/api/v1/users/18qrd50j'}]",2024-05-17,2024-05-17T10:10:56Z,PT1H48M20S,6500,PT1H48M20S,6500,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
