place,run.id,run.weblink,run.game,run.level,run.category,run.videos.links,run.comment,run.status.status,run.status.examiner,run.status.verify-date,run.players,run.date,run.submitted,run.times.primary,run.times.primary_t,run.times.realtime,run.times.realtime_t,run.times.realtime_noloads,run.times.realtime_noloads_t,run.times.ingame,run.times.ingame_t,run.system.platform,run.system.emulated,run.system.region,run.splits,run.values.e8m7em86,run.values.kn04ewol,run.splits.rel,run.splits.uri,run.videos
175,2yw21ny4,https://www.speedrun.com/sm64/run/2yw21ny4,o1y9wo6q,,7dgrrxk4,,,verified,,,"[{'rel': 'user', 'id': 'o863r08z', 'uri': 'https://www.speedrun.com/api/v1/users/o863r08z'}]",,,PT53M5S,3185,PT53M5S,3185,,0,,0,w89rwelk,True,,,5lmoxk01,4qyxop3l,,,
178,emk0wn3z,https://www.speedrun.com/sm64/run/emk0wn3z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/thenextgenplayer/v/39268231'}],,verified,zx7gkrx7,2016-06-27T12:22:29Z,"[{'rel': 'guest', 'name': 'TheNextGenPlayer', 'uri': 'https://www.speedrun.com/api/v1/guests/TheNextGenPlayer'}]",2015-08-05,2016-06-27T12:22:29Z,PT53M10S,3190,PT53M10S,3190,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,4qyxop3l,,,
178,m78q60ez,https://www.speedrun.com/sm64/run/m78q60ez,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/886357181'}],,verified,v8159vlj,2021-01-24T17:21:12Z,"[{'rel': 'user', 'id': '86vwom0j', 'uri': 'https://www.speedrun.com/api/v1/users/86vwom0j'}]",2021-01-24,2021-01-24T15:29:31Z,PT53M10S,3190,PT53M10S,3190,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
180,ywxqgn2m,https://www.speedrun.com/sm64/run/ywxqgn2m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2224570364'}],que fue esta run OMEGALUL,verified,pj0zm38w,2024-08-15T22:59:17Z,"[{'rel': 'user', 'id': 'j51r39z8', 'uri': 'https://www.speedrun.com/api/v1/users/j51r39z8'}]",2024-08-15,2024-08-15T01:42:03Z,PT53M15S,3195,PT53M15S,3195,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
181,me1kvn0y,https://www.speedrun.com/sm64/run/me1kvn0y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/_64RW6ptLMo?t=532'}],final run of the eageu,verified,qxkm6mj0,2022-08-01T15:13:20Z,"[{'rel': 'user', 'id': '5j5gwr68', 'uri': 'https://www.speedrun.com/api/v1/users/5j5gwr68'}]",2022-07-31,2022-08-01T04:50:41Z,PT53M16S,3196,PT53M16S,3196,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
182,wzpwoeny,https://www.speedrun.com/sm64/run/wzpwoeny,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/mrspeedrun/v/51391693'}],,verified,zx7gkrx7,2016-06-27T12:05:37Z,"[{'rel': 'user', 'id': '98r2l63x', 'uri': 'https://www.speedrun.com/api/v1/users/98r2l63x'}]",2016-02-28,2016-06-27T12:05:37Z,PT53M17S,3197,PT53M17S,3197,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,4qyxop3l,,,
182,zq483e8m,https://www.speedrun.com/sm64/run/zq483e8m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/826365607'}],,verified,kjpmy0jq,2020-12-06T17:33:24Z,"[{'rel': 'user', 'id': '8geyo77j', 'uri': 'https://www.speedrun.com/api/v1/users/8geyo77j'}]",2020-12-05,2020-12-05T09:02:22Z,PT53M17S,3197,PT53M17S,3197,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
184,z1q4697y,https://www.speedrun.com/sm64/run/z1q4697y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1788292778'}],,verified,86vwgo5j,2023-04-09T05:28:12Z,"[{'rel': 'user', 'id': 'jn2p2k4j', 'uri': 'https://www.speedrun.com/api/v1/users/jn2p2k4j'}]",2023-03-19,2023-04-08T17:36:17Z,PT53M19S,3199,PT53M19S,3199,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
185,6yjqkomd,https://www.speedrun.com/sm64/run/6yjqkomd,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/zdeztroyerz/v/48474496'}],fun,verified,,,"[{'rel': 'user', 'id': '18vpmn8l', 'uri': 'https://www.speedrun.com/api/v1/users/18vpmn8l'}]",2014-07-06,,PT53M20S,3200,PT53M20S,3200,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
185,y4wkx5dm,https://www.speedrun.com/sm64/run/y4wkx5dm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/ZammkAlzfgs'}],"this is what my PB should have been 20 months ago.

noteable timelosses:
- 20s in LLL (death to Lavaboost)
- 20s in TTC (death to invisible wall at the beginning and general sloppyness)

I don't intend to beat this any time soon, this was a very stressful experience.",verified,zx7gkrx7,2020-07-06T20:53:23Z,"[{'rel': 'user', 'id': 'v8lyv4jm', 'uri': 'https://www.speedrun.com/api/v1/users/v8lyv4jm'}]",2020-07-04,2020-07-05T19:36:55Z,PT53M20S,3200,PT53M20S,3200,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/5x8t,
185,m30wql4m,https://www.speedrun.com/sm64/run/m30wql4m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2156518609'}],,verified,8qrv5k0j,2024-05-29T15:29:01Z,"[{'rel': 'user', 'id': '8l4vq1lj', 'uri': 'https://www.speedrun.com/api/v1/users/8l4vq1lj'}]",2024-05-27,2024-05-27T11:27:17Z,PT53M20S,3200,PT53M20S,3200,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
188,zqjqjn1m,https://www.speedrun.com/sm64/run/zqjqjn1m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=eHsGTzs7lFs'}],,verified,qxk4wo6j,2023-07-27T17:00:23Z,"[{'rel': 'user', 'id': 'xz9o5508', 'uri': 'https://www.speedrun.com/api/v1/users/xz9o5508'}]",2023-07-27,2023-07-27T04:05:42Z,PT53M22S,3202,PT53M22S,3202,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
189,y2qn4n7y,https://www.speedrun.com/sm64/run/y2qn4n7y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/381012988'}],hi,verified,zx7gkrx7,2019-02-16T06:14:46Z,"[{'rel': 'user', 'id': '7j47lplj', 'uri': 'https://www.speedrun.com/api/v1/users/7j47lplj'}]",2019-02-14,2019-02-15T15:41:58Z,PT53M24S,3204,PT53M24S,3204,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
189,zqp3vl5m,https://www.speedrun.com/sm64/run/zqp3vl5m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2449638532'}],,verified,8q316z7j,2025-05-05T15:59:13Z,"[{'rel': 'user', 'id': '81mg3vr8', 'uri': 'https://www.speedrun.com/api/v1/users/81mg3vr8'}]",2025-05-03,2025-05-03T23:04:58Z,PT53M24S,3204,PT53M24S,3204,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
191,y226ex9y,https://www.speedrun.com/sm64/run/y226ex9y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2172067346'}],,verified,zx7gkrx7,2024-06-16T02:56:03Z,"[{'rel': 'user', 'id': 'jm71d4nj', 'uri': 'https://www.speedrun.com/api/v1/users/jm71d4nj'}]",2024-06-13,2024-06-14T19:46:13Z,PT53M25S,3205,PT53M25S,3205,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
192,7ylj9xmp,https://www.speedrun.com/sm64/run/7ylj9xmp,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/vulpone/v/48921881'}],what a noob,verified,,,"[{'rel': 'user', 'id': 'kjpor28q', 'uri': 'https://www.speedrun.com/api/v1/users/kjpor28q'}]",2014-06-21,,PT53M26S,3206,PT53M26S,3206,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
192,zp19688z,https://www.speedrun.com/sm64/run/zp19688z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/c-H85HD2P4E'}],Lol Lol Land,verified,zx7gkrx7,2021-05-27T15:31:53Z,"[{'rel': 'user', 'id': '8rp1w6dj', 'uri': 'https://www.speedrun.com/api/v1/users/8rp1w6dj'}]",2021-05-27,2021-05-27T14:03:53Z,PT53M26S,3206,PT53M26S,3206,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
194,menpr3qm,https://www.speedrun.com/sm64/run/menpr3qm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=3PdpBCeiI1Q'}],,verified,8q316z7j,2025-03-29T02:09:03Z,"[{'rel': 'user', 'id': 'qj2r1qpx', 'uri': 'https://www.speedrun.com/api/v1/users/qj2r1qpx'}]",2025-03-25,2025-03-25T21:26:43Z,PT53M27S,3207,PT53M27S,3207,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
195,y9xglxry,https://www.speedrun.com/sm64/run/y9xglxry,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1642443386'}],,verified,j4232gmx,2022-11-04T04:11:48Z,"[{'rel': 'user', 'id': 'x7qqopy8', 'uri': 'https://www.speedrun.com/api/v1/users/x7qqopy8'}]",2022-11-03,2022-11-03T17:41:52Z,PT53M28S,3208,PT53M28S,3208,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
195,mewn020m,https://www.speedrun.com/sm64/run/mewn020m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2156804589'}],"Fatta durante IL PESTO, sono una bestia",verified,zx7gkrx7,2024-05-31T02:06:02Z,"[{'rel': 'user', 'id': 'j2wp4qoj', 'uri': 'https://www.speedrun.com/api/v1/users/j2wp4qoj'}]",2024-05-26,2024-05-27T18:36:25Z,PT53M28S,3208,PT53M28S,3208,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
197,zpllejgm,https://www.speedrun.com/sm64/run/zpllejgm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/773508169'}],"Solid run until TTC/BitS where I lost 52 seconds, most of which from 2 missed bowser3 throws killing the 52 but that's ok. Very good run!",verified,e8e6edj0,2020-10-21T01:21:13Z,"[{'rel': 'user', 'id': 'jmo4ewn8', 'uri': 'https://www.speedrun.com/api/v1/users/jmo4ewn8'}]",2020-10-17,2020-10-17T20:09:30Z,PT53M29S,3209,PT53M29S,3209,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
198,m33xnqdm,https://www.speedrun.com/sm64/run/m33xnqdm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/4q3k32B3h5c'}],lol,verified,qxkm6mj0,2022-06-03T16:25:42Z,"[{'rel': 'user', 'id': 'qj2q6doj', 'uri': 'https://www.speedrun.com/api/v1/users/qj2q6doj'}]",2022-06-02,2022-06-03T10:09:19Z,PT53M31S,3211,PT53M31S,3211,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
199,yd45rdqy,https://www.speedrun.com/sm64/run/yd45rdqy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/aMMH7yKLX9Q'}],,verified,8q34l9oj,2025-05-18T16:30:19Z,"[{'rel': 'user', 'id': 'xz047ke8', 'uri': 'https://www.speedrun.com/api/v1/users/xz047ke8'}]",2025-05-17,2025-05-17T13:58:38Z,PT53M33S,3213,PT53M33S,3213,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
200,yw242qpy,https://www.speedrun.com/sm64/run/yw242qpy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/3RWShwOTObw'}],CLEAN CLEAN CLEAN CLEAN CLEAN,verified,jm6o02e8,2025-05-14T20:47:55Z,"[{'rel': 'user', 'id': '8649z13j', 'uri': 'https://www.speedrun.com/api/v1/users/8649z13j'}]",2025-05-13,2025-05-13T14:54:08Z,PT53M34S,3214,PT53M34S,3214,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
201,z1ge38jz,https://www.speedrun.com/sm64/run/z1ge38jz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1652315823'}],ok,verified,qxkm6mj0,2022-11-14T17:17:40Z,"[{'rel': 'user', 'id': 'j0vkm73x', 'uri': 'https://www.speedrun.com/api/v1/users/j0vkm73x'}]",2022-11-13,2022-11-14T04:55:35Z,PT53M35S,3215,PT53M35S,3215,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
202,znvwvk3m,https://www.speedrun.com/sm64/run/znvwvk3m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/pz2XiPCMDe0'}],,verified,j03z503j,2023-04-28T15:27:19Z,"[{'rel': 'user', 'id': 'j2y14d78', 'uri': 'https://www.speedrun.com/api/v1/users/j2y14d78'}]",2023-04-26,2023-04-27T01:52:33Z,PT53M36S,3216,PT53M36S,3216,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
203,zgqr3vdy,https://www.speedrun.com/sm64/run/zgqr3vdy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1573938632'}],,verified,j4232gmx,2022-08-28T14:01:03Z,"[{'rel': 'user', 'id': 'jpmgv4yj', 'uri': 'https://www.speedrun.com/api/v1/users/jpmgv4yj'}]",2022-08-27,2022-08-27T08:52:32Z,PT53M37S,3217,PT53M37S,3217,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
204,y80438nm,https://www.speedrun.com/sm64/run/y80438nm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/LCk6tqDJOBk'}],,verified,zx7gkrx7,2023-04-05T22:00:58Z,"[{'rel': 'user', 'id': 'xk31qp78', 'uri': 'https://www.speedrun.com/api/v1/users/xk31qp78'}]",2023-03-19,2023-04-04T00:26:25Z,PT53M38S,3218,PT53M38S,3218,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
205,z0jp1qoy,https://www.speedrun.com/sm64/run/z0jp1qoy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/tEShG9anlEY'}],4/5,verified,zx7gkrx7,2023-06-26T22:14:16Z,"[{'rel': 'user', 'id': '86n94m0x', 'uri': 'https://www.speedrun.com/api/v1/users/86n94m0x'}]",2023-06-25,2023-06-25T20:40:44Z,PT53M39S,3219,PT53M39S,3219,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
205,yllpdpny,https://www.speedrun.com/sm64/run/yllpdpny,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2024528614'}],mod note: retimed to 53:39,verified,zx7gkrx7,2024-01-07T02:29:45Z,"[{'rel': 'user', 'id': '8e9nqd2j', 'uri': 'https://www.speedrun.com/api/v1/users/8e9nqd2j'}]",2024-01-02,2024-01-06T16:29:00Z,PT53M39S,3219,PT53M39S,3219,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
207,zgo03lnm,https://www.speedrun.com/sm64/run/zgo03lnm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2295130968'}],,verified,zx7gkrx7,2024-11-08T00:58:21Z,"[{'rel': 'user', 'id': 'xz0177e8', 'uri': 'https://www.speedrun.com/api/v1/users/xz0177e8'}]",2024-11-06,2024-11-06T16:24:22Z,PT53M40S,3220,PT53M40S,3220,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
208,yj88d0om,https://www.speedrun.com/sm64/run/yj88d0om,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1735880296'}],,verified,j03z503j,2023-02-14T04:57:41Z,"[{'rel': 'user', 'id': 'j0nkyew8', 'uri': 'https://www.speedrun.com/api/v1/users/j0nkyew8'}]",2023-02-11,2023-02-12T06:16:52Z,PT53M41S,3221,PT53M41S,3221,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
209,z0rxp34z,https://www.speedrun.com/sm64/run/z0rxp34z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=3Sb5Hy8iLgA'}],,verified,zx7gkrx7,2021-06-14T23:34:04Z,"[{'rel': 'user', 'id': '8ge9k0rj', 'uri': 'https://www.speedrun.com/api/v1/users/8ge9k0rj'}]",2021-06-14,2021-06-14T17:04:50Z,PT53M43S,3223,PT53M43S,3223,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
210,m79n6q4y,https://www.speedrun.com/sm64/run/m79n6q4y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/219308271'}],Amazing run. The only major time losses were an invisible wall on get a hand and a missed Bowser throw.,verified,zx7gkrx7,2018-01-17T03:22:53Z,"[{'rel': 'user', 'id': 'kj92o5n8', 'uri': 'https://www.speedrun.com/api/v1/users/kj92o5n8'}]",2018-01-15,2018-01-16T23:35:11Z,PT53M45S,3225,PT53M45S,3225,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
211,wzpwk7ry,https://www.speedrun.com/sm64/run/wzpwk7ry,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=StsAJ9vyXWY'}],,verified,zx7gkrx7,2016-06-26T04:06:31Z,"[{'rel': 'user', 'id': 'qjn3gwwx', 'uri': 'https://www.speedrun.com/api/v1/users/qjn3gwwx'}]",2015-07-09,2016-06-26T04:06:31Z,PT53M46S,3226,PT53M46S,3226,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
211,z1kop49y,https://www.speedrun.com/sm64/run/z1kop49y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1918111045'}],mod note: retimed to 53:46,verified,qxk241kx,2023-10-10T12:43:30Z,"[{'rel': 'user', 'id': 'v8l0ogl8', 'uri': 'https://www.speedrun.com/api/v1/users/v8l0ogl8'}]",2023-09-04,2023-10-10T07:27:27Z,PT53M46S,3226,PT53M46S,3226,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
213,ylr3e3xy,https://www.speedrun.com/sm64/run/ylr3e3xy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1097763707'}],,verified,zx7gkrx7,2021-07-25T17:13:52Z,"[{'rel': 'user', 'id': '68wr12vj', 'uri': 'https://www.speedrun.com/api/v1/users/68wr12vj'}]",2021-07-13,2021-07-25T16:40:38Z,PT53M47S,3227,PT53M47S,3227,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
213,y8xn2qdm,https://www.speedrun.com/sm64/run/y8xn2qdm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1629526204'}],Mod note: Retimed to 53:47,verified,j4232gmx,2022-10-27T14:16:59Z,"[{'rel': 'user', 'id': '8g51pypj', 'uri': 'https://www.speedrun.com/api/v1/users/8g51pypj'}]",2022-10-19,2022-10-25T22:09:40Z,PT53M47S,3227,PT53M47S,3227,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
213,yon6xp1z,https://www.speedrun.com/sm64/run/yon6xp1z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/YFfuE1iDeok'}],Mod Note: Retimed to 53:47,verified,86vm37pj,2023-06-18T17:01:15Z,"[{'rel': 'user', 'id': 'j92d9do8', 'uri': 'https://www.speedrun.com/api/v1/users/j92d9do8'}]",2023-06-17,2023-06-17T20:53:59Z,PT53M47S,3227,PT53M47S,3227,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
216,mre85gdy,https://www.speedrun.com/sm64/run/mre85gdy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/442517715?t=01m50s'}],"catchin up to the rwbymill homies, just gotta keep pushing. <3",verified,68wg36qx,2019-06-22T07:55:49Z,"[{'rel': 'user', 'id': '18v9plnx', 'uri': 'https://www.speedrun.com/api/v1/users/18v9plnx'}]",2019-06-22,2019-06-22T05:07:49Z,PT53M48S,3228,PT53M48S,3228,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
216,yox4no5y,https://www.speedrun.com/sm64/run/yox4no5y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2197390145'}],I'm a happy boi,verified,qxk241kx,2024-07-15T13:27:03Z,"[{'rel': 'user', 'id': 'j0vq9qmx', 'uri': 'https://www.speedrun.com/api/v1/users/j0vq9qmx'}]",2024-07-14,2024-07-14T12:18:39Z,PT53M48S,3228,PT53M48S,3228,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
218,m7dn4v4m,https://www.speedrun.com/sm64/run/m7dn4v4m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=VAR-yxIb9Aw'}],;3,verified,e8e6edj0,2021-06-19T02:10:45Z,"[{'rel': 'user', 'id': 'v8ld227j', 'uri': 'https://www.speedrun.com/api/v1/users/v8ld227j'}]",2021-06-17,2021-06-18T04:00:21Z,PT53M50S,3230,PT53M50S,3230,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
218,mro0q8gm,https://www.speedrun.com/sm64/run/mro0q8gm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1761248163'}],W,verified,zx7gkrx7,2023-03-12T21:54:52Z,"[{'rel': 'user', 'id': 'e8en3w68', 'uri': 'https://www.speedrun.com/api/v1/users/e8en3w68'}]",2023-03-10,2023-03-11T00:01:34Z,PT53M50S,3230,PT53M50S,3230,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
218,y6e96rjz,https://www.speedrun.com/sm64/run/y6e96rjz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=x8SKYhPAkDw'}],,verified,8q3dqn7j,2024-08-19T17:16:21Z,"[{'rel': 'user', 'id': '8w1peq3x', 'uri': 'https://www.speedrun.com/api/v1/users/8w1peq3x'}]",2024-08-18,2024-08-18T07:19:41Z,PT53M50S,3230,PT53M50S,3230,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
221,mrkd9j8y,https://www.speedrun.com/sm64/run/mrkd9j8y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/RN24ARVg0LE'}],"Hi everyone, I'm ArrMat, big Nintendo fan since I was a kid and Super Mario 64 is one of my favorite game of all time. As I love this game, I finished it a tons of time as a child and doing it faster every time. Not as fast my speedrun now, but that was my first steps into speedrun.

I play on emulator with a gamecube controller, not the best for sure but I just want play and have fun, not going for the world record. I play on emulator because my N64 is at my parent's home and I do not have a capture card and an oldschool TV. And the gamecube controller is because it is my favorite controller and it does not break my hands when I play for long time.

So I started all the steps to make a good run : planning/learning, practice and run.

The learning phase can be very frustrating at first because you fail everything, even the beginner strats like spending an hour just to get one trick. But you improve very fast by practicing, analysing very precisely strats (sometimes checking video frame by frame almost), ask for some tips with others. And yeah, do not hesitate to check discord, forums, even twitch streams to share with others, everyone is nice and very kind.

And when you finally start doing runs, that's a good feeling. But when you first run, do not expect to do the perfect run the first runs, try to not overt reset like one small mistake then insta reset. This is a bad habit to have because you will improve a lot by going to the end of your runs and help you manage stress of the end of runs. Because when you are on the perfect run... dude that feeling, you heart is becoming crazy, your hands start shaking and you have to keep focused until the end of the run.

I decided to publish my run because I have reached my goal, I did even better by skipping 54min. The run was very good, no big mistake until rainbow where I started to panic because the run was so good.

Thank you, sorry for the long description, thanks to the speedrun community and see you soon !",verified,qjo5lrl8,2020-07-30T07:32:16Z,"[{'rel': 'user', 'id': 'xz9vmkr8', 'uri': 'https://www.speedrun.com/api/v1/users/xz9vmkr8'}]",2020-07-29,2020-07-29T16:44:38Z,PT53M54S,3234,PT53M54S,3234,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/62df,
222,yd98j0xz,https://www.speedrun.com/sm64/run/yd98j0xz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/872719434'}],Mod note: 53:55,verified,kjpmy0jq,2021-01-15T07:47:01Z,"[{'rel': 'user', 'id': 'jmogd0n8', 'uri': 'https://www.speedrun.com/api/v1/users/jmogd0n8'}]",2021-01-13,2021-01-14T04:55:37Z,PT53M55S,3235,PT53M55S,3235,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
222,me44pl8y,https://www.speedrun.com/sm64/run/me44pl8y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=iQ6MTmq7RSw'}],,verified,qxkm6mj0,2021-09-03T20:46:32Z,"[{'rel': 'user', 'id': '48gkdq1j', 'uri': 'https://www.speedrun.com/api/v1/users/48gkdq1j'}]",2021-09-03,2021-09-03T16:58:05Z,PT53M55S,3235,PT53M55S,3235,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
224,zg712kjz,https://www.speedrun.com/sm64/run/zg712kjz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/400681501'}],"Good run, can do better",verified,o86nzl0x,2019-03-25T02:51:30Z,"[{'rel': 'user', 'id': 'o86vd2qj', 'uri': 'https://www.speedrun.com/api/v1/users/o86vd2qj'}]",2019-03-24,2019-03-24T22:40:45Z,PT53M56S,3236,PT53M56S,3236,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
225,yddgkgqy,https://www.speedrun.com/sm64/run/yddgkgqy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1501336539'}],"To the mooon

mod note: retimed to 53:57",verified,48gye018,2022-06-12T07:54:44Z,"[{'rel': 'user', 'id': '8e91kvoj', 'uri': 'https://www.speedrun.com/api/v1/users/8e91kvoj'}]",2022-06-10,2022-06-12T01:41:49Z,PT53M57S,3237,PT53M57S,3237,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
225,y6j70x0m,https://www.speedrun.com/sm64/run/y6j70x0m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/E5F0dx2PQ_I'}],,verified,xyld2znj,2025-04-28T04:03:15Z,"[{'rel': 'user', 'id': '81qlog3j', 'uri': 'https://www.speedrun.com/api/v1/users/81qlog3j'}]",2025-04-27,2025-04-27T18:40:52Z,PT53M57S,3237,PT53M57S,3237,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
